	category	context	id	location.latitude	location.longitude	location.street.id	location.street.name	location_subtype	location_type	month	outcome_status	outcome_status.category	outcome_status.date	persistent_id
448	shoplifting		19876004	52.205151	0.119079	560730	On or near Lion Yard		Force	2013-01		Investigation complete; no suspect identified	2013-01	d2768f3dfc3ab085d9c08fe9f26697561df61e7085335f2aa690532eab0881c7
449	shoplifting		19876394	52.204688	0.121326	560744	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-01	23de9ef1309800fde4c1b97c42ac2a130fe41639cd579e99ac70c817f683038b
450	shoplifting		19880240	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01		Offender given penalty notice	2013-01	08e6adfcdf2f8ad8eca18d4a7489d552fdaaf2665eaf92a3d0e1b6708cf5cc8f
451	vehicle-crime		19881205	52.206146	0.145632	560826	On or near Supermarket		Force	2013-01		Investigation complete; no suspect identified	2013-02	35f8b43e515eb9f205aba6c63a96b3f4a6b26dea1434d893fa8fe96520c6dbf8
452	vehicle-crime		19880622	52.212446	0.137900	560624	On or near Mariner's Way		Force	2013-01		Investigation complete; no suspect identified	2013-01	ff81fda140ca24889c8530805b080b4b1beecfb3fcde26524ce2f27d90ab8008
453	vehicle-crime		19879311	52.211397	0.131775	560662	On or near Beaulands Close		Force	2013-01		Investigation complete; no suspect identified	2013-01	af350c7132d48de267365c53be1845d6472c694cecf9deaf64ba6f1a42c094fa
454	vehicle-crime		19880259	52.211636	0.145370	560770	On or near Cheddars Lane		Force	2013-01		Under investigation	2013-01	25aa93510433d565011d92fc2e5f91cd6783e6b9cd409764f6b95fb3966095cc
455	vehicle-crime		19878431	52.208046	0.139562	560635	On or near Abbey Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	eb627f10ecb0905ece887ec5c5451a8fceb2f30f74bbd7a28d9f3518ab08eced
456	vehicle-crime		19880463	52.209904	0.137763	560636	On or near Abbey Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	6a8af8d644d3452c5479c5e387db56896088d17e7bf11b3f7bba5aff19e8ac63
457	vehicle-crime		19876403	52.196839	0.141731	559973	On or near David Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	8e1048e6ca6b112fbc42f407c54dc62ae221abe2c4fbd72e2fccf9d7e083cc68
458	vehicle-crime		19876210	52.198269	0.151062	559920	On or near St Philips Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	c9f0fef1bec5cd369b9612c975599eaddfec17058f56f92427ac1aa7da4606e1
459	vehicle-crime		19876216	52.197754	0.145784	559913	On or near Supermarket		Force	2013-01		Investigation complete; no suspect identified	2013-01	c82c9e314a780047c2b737edb7868f7afda29de3015d31d50fd0328d4604bafa
460	vehicle-crime		19878832	52.198433	0.135105	560054	On or near Wilkin Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	1ac826ffd6d9b0cee00a01d2da5f7548473f6eadfb7f6874bfd06a998b2ab088
461	vehicle-crime		19880265	52.198269	0.151062	559920	On or near St Philips Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	6f96f79058144545374b136eec0ac2b2b39541a2c71b3546d649fed0b4eed0df
462	vehicle-crime		19881215	52.203952	0.118261	560741	On or near Bene't Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	9087a560bbccb14357341372c4c202a830c7ceadb3292c3cd6bc7a1e2201d940
463	violent-crime		19879326	52.206404	0.120910	560743	On or near Nightclub		Force	2013-01		Court result unavailable	2013-07	1622647cb852a4dcd7b6348450c3fed9214f64a4ad712e5a4fcefefa79808f60
464	violent-crime		19876441	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-01	e08718c30e279a446dbe704636a60c1ba76436f40d0bdf445bfa0c58046a1407
465	violent-crime		19880641	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Offender given suspended prison sentence	2013-07	437707f8196ede9680fe60c63169803cf2d27e28008ba2a85afeca1252a49e31
466	violent-crime		19877841	52.196390	0.149099	559934	On or near Malta Road		Force	2013-01		Investigation complete; no suspect identified	2013-08	118fd3b902c296bc662a68f0aa5339f36a4113777d07e2301aa375ee9e90789b
467	violent-crime		19881437	52.200225	0.129528	560028	On or near Gresham Place		Force	2013-01		Court result unavailable	2013-08	f7b1eb5a6355245ce85424df2ac28fa42a211e81cccccfa3b765251927714c9a
468	violent-crime		19880631	52.199078	0.130805	560027	On or near Gresham Road		Force	2013-01		Local resolution	2013-03	2a3c075d3c2b49dc91988a40929b00aeee2ec97c90d1d0a248462fd5f219db34
469	violent-crime		19877688	52.207660	0.132079	560651	On or near James Street		Force	2013-01		Court result unavailable	2013-07	5e7074260a7d7796264b11bb760c55fea30d8c273a03bcfe4a167f4ab5a93778
470	violent-crime		19879110	52.204127	0.136022	560711	On or near Flower Street		Force	2013-01		Investigation complete; no suspect identified	2013-08	15e8ea05af1b33fc49d39b6249592506f2f2392d0fd60ecc8ab3fa50bec173ff
471	violent-crime		19879743	52.211386	0.111896	560541	On or near Haymarket Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	9ed4e2388d0b09e485917c63c5cad4794b49b8a4b85856fc1550fcc963774d10
472	violent-crime		19880824	52.206404	0.120910	560743	On or near Nightclub		Force	2013-01		Offender given a caution	2013-02	bab945fcbbfb5de021ea900d543bc7a09859fbfe2aea982fa960b7a3363e502e
473	violent-crime		19877168	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01		Investigation complete; no suspect identified	2013-01	60cbb404111f74a59f4b64ed30de0b99d9e47e7bf1909f09a7a7c9bd6572324f
474	violent-crime		19880466	52.203961	0.134243	560721	On or near Theatre/concert Hall		Force	2013-01		Investigation complete; no suspect identified	2013-03	4d0a1f0c461b956e60d86d3741a347f965d7ccf72cc508ebbcfdbce20debcaab
475	violent-crime		19876243	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01		Court result unavailable	2013-07	3ef974e3fd969f1b213ccbaeae7c50116f96b2dd0dc31f06dcf61dc92c8ddb5e
476	violent-crime		19881217	52.199829	0.138962	560049	On or near Parking Area		Force	2013-01		Offender given community sentence	2013-02	38730f402b04c4ee505e81138bda707dbacdda76cefdb16ec4c33aa2dbf1362f
477	violent-crime		19876602	52.200784	0.125954	560020	On or near Regent Street		Force	2013-01		Investigation complete; no suspect identified	2013-01	7bca0c99e5db94eec77e59d866cd30b90074e06bd6ea7f061bbe92f646f1370d
478	violent-crime		19881428	52.207218	0.125647	560648	On or near Pike's Walk		Force	2013-01		Investigation complete; no suspect identified	2013-11	c54f26f80bd09d19288361a7a29c1d89e5775c9d61d76c7d9fbf2694b8059df3
479	violent-crime		19880284	52.211467	0.133886	560625	On or near Manhattan Drive		Force	2013-01		Investigation complete; no suspect identified	2013-03	a6d81e7980f0f7995d9067c36f9d7ed85f23dd73a91bbc4cf296b9b994eb32be
480	violent-crime		19880645	52.207821	0.123641	560597	On or near Manor Street		Force	2013-01		Court result unavailable	2013-09	ac14e0537f5c1b4fd211da9e9020e11ea229015616e5e044119dae700aef9613
481	violent-crime		19878845	52.201418	0.125165	560042	On or near Further/higher Educational Building		Force	2013-01		Court result unavailable	2013-07	bc8be7c450ba72d514dcc93dfbfbd3a3eca504656fd24c4ac79667ccad72fdc0
482	violent-crime		19880638	52.203776	0.122570	560748	On or near Shopping Area		Force	2013-01		Court result unavailable	2013-08	479fa22fd629cb560f2e379067a84e2ea11045c9d3d9e51bb8cabc34d3192974
483	violent-crime		19880639	52.203776	0.122570	560748	On or near Shopping Area		Force	2013-01		Court result unavailable	2013-08	001fe0905873ddcd41a0cf20f3bf805d10825939b57a54e0f713ce482e19d2e6
484	violent-crime		19878265	52.206273	0.120216	560746	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-04	e3e696d8ec0a8edb1aef4bda36367a7eebef735c948a55a2d54073bae133bf0e
485	violent-crime		19878595	52.205315	0.123961	560742	On or near Bus/coach Station		Force	2013-01		Investigation complete; no suspect identified	2013-02	eb6d2e1eb558eaa67622db38f70cc5d1561dfcaed35402f52b4760551e801296
486	violent-crime		19879756	52.203285	0.129337	560673	On or near Parkside		Force	2013-01		Court result unavailable	2013-07	5b08885752f9db155e02888ddd7b1ac7fb4168440ce359a39933a577f34281d9
487	violent-crime		19876428	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01		Court result unavailable	2013-11	a6e8a49c1ed3c24c96bd50bd9a6cad0f58422d3df0dae9a088e92ef37f4138bc
488	violent-crime		19876232	52.204689	0.119789	560735	On or near Guildhall Street		Force	2013-01		Court result unavailable	2013-08	69425689e954e37275a3e3887cd9498a46ca7729cc300091a2996bf60b38664a
489	violent-crime		19880843	52.206404	0.120910	560743	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2014-03	7d1b0a4c1eb547c708ea40c2debe0c29b7f0995f171af561c5e809ee82782595
490	violent-crime		19878078	52.201754	0.134474	560709	On or near Guest Road		Force	2013-01		Court result unavailable	2013-07	d43adb92b9e45623245c5de1c8322899e078c629c25b96e030cd2183be3cab36
491	violent-crime		19877157	52.210803	0.142724	560757	On or near Stevenson Court		Force	2013-01		Court result unavailable	2013-07	24e4009b09dac12296bf6350c084258d6d79d58b69570ee1053c8def5179a4e8
492	violent-crime		19880084	52.204688	0.121326	560744	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-08	d623fa39a27eca1bdae343fb8ce10ee0d40d9ca4d26518819b25b857e733bba0
493	violent-crime		19878599	52.205333	0.144861	560823	On or near Shopping Area		Force	2013-01		Court result unavailable	2013-08	bb7d1f04fe773937cc327242c7e19af601eaf756660e1f0b3694e6b608697aa3
494	violent-crime		19878597	52.205333	0.144861	560823	On or near Shopping Area		Force	2013-01		Court result unavailable	2013-08	38e8b48fc1e04534c3e475d9061450f1d38c75ec0616f75f09d04de42a897341
495	violent-crime		19881427	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Court case unable to proceed	2013-03	18f31b6c7f881663b111149ffccc1413a5e21448f8c728cb809d4271b684672d
496	violent-crime		19876431	52.199829	0.138962	560049	On or near Parking Area		Force	2013-01		Offender given a caution	2013-04	e6ba95f6a0e375b831ccb3d0338e861d4f068340bbc1e0d6e4ca1027643d3f0a
497	violent-crime		19880640	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Offender given suspended prison sentence	2013-05	a13300956bf06e301ef0016c26fecbaf1912ab07e3e2ef48e8c6a44b82152cd8
498	violent-crime		19881221	52.200564	0.149007	559924	On or near Ross Street		Force	2013-01		Court result unavailable	2013-08	0d31b8d79f6ffa55ac297d89682226791f65882a833e5c28703f940972ba019f
499	violent-crime		19880474	52.199635	0.143738	559978	On or near Cavendish Road		Force	2013-01		Court result unavailable	2013-08	a56bc2b41f26e00681a326fc09ba77507e0aa543caa2a05b5d1ec588da60921f
500	violent-crime		19879329	52.202956	0.123160	560754	On or near Further/higher Educational Building		Force	2013-01		Court result unavailable	2013-07	955a8b5602ff5c01661602bdb1e8a28797b7d420605e9bd01ce2cc4f3e0dd361
501	other-crime		19878540	52.211054	0.110856	560534	On or near Lady Margaret Road		Force	2013-01		Investigation complete; no suspect identified	2013-01	2d743fa471a227e1da0fc31d5613c823d55303d55fd51a2dd1127e21b168fc8e
502	other-crime		19877267	52.204911	0.132942	560668	On or near Parking Area		Force	2013-01		Investigation complete; no suspect identified	2013-01	02f5614cea7d5747c0fa464ccb411ee66b294dc471dfb32939eb452c83ba3456
503	other-crime		19878200	52.207369	0.124249	560600	On or near King Street		Force	2013-01		Investigation complete; no suspect identified	2013-08	caa51cedb4c59748d2fbbfca7579cac51078c156cb16e8e009ca76576495cf62
504	other-crime		19880021	52.207369	0.124249	560600	On or near King Street		Force	2013-01		Court result unavailable	2013-07	899f972bd7c676ac4dc069d6e3d0ffa4e5ec7459289b12c866c7bed96300eb79
505	other-crime		19877445	52.208645	0.135287	560629	On or near Evening Court		Force	2013-01		Offender given a caution	2013-03	3cd24e1cc0f19567b32de6b2a9c34104c7639eb63785b8e725186797cf36cf37
506	other-crime		19875621	52.204688	0.121326	560744	On or near Nightclub		Force	2013-01		Investigation complete; no suspect identified	2013-01	05342b6e3f44d72221318a822e5fb9431f06ae3c1f73195f87b30bd2823d4111
507	other-crime		19879860	52.206146	0.145632	560826	On or near Supermarket		Force	2013-01		Court result unavailable	2013-07	42f82d81c605a70594ba5719a19c95b9d24344fecd8a336946931dc5a24d380d
508	other-crime		19878768	52.205632	0.118839	560729	On or near Petty Cury		Force	2013-01		Investigation complete; no suspect identified	2013-04	6be9609a34a32d0b85ed16cc644c3ed3e3e0f075bed3efe3c9697ecb55215254
